"데이터 수신 시간","운전 상태","운전 모드","재배 일자","CO2 평균값","온도 평균값","습도 평균값","조도 평균값","CO2_1","온도_1","습도_1","조도_1","CO2_2","온도_2","습도_2","조도_2","CO2_3","온도_3","습도_3","조도_3","CO2_4","온도_4","습도_4","조도_4","CO2 제어방식","CO2 설정값1","CO2 설정값2","온도 제어방식","온도 설정값1","온도 설정값2","습도 제어방식","습도 설정값1","습도 설정값2","조도 제어방식","조도 설정값1","조도 설정값2","CO2 릴레이동작","난방 릴레이 동작","냉방 릴레이 동작","가습 릴레이 동작","제습 릴레이 동작","조명 릴레이 동작","알람 릴레이 동작"
"2025-05-01 00:00:36","운전","단일제어","99","1137","19.1","91.2","0","1137","19.1","91.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1200","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","동작","정지","동작","정지"
"2025-05-02 00:00:35","운전","단일제어","99","1220","20.0","102.1","0","1220","20.0","102.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1200","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-03 00:00:35","운전","단일제어","99","1417","19.8","99.2","0","1417","19.8","99.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","동작","정지","정지","동작","동작","정지"
"2025-05-04 00:00:35","운전","단일제어","99","1472","19.6","101.1","0","1472","19.6","101.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","동작","정지","정지","동작","동작","정지"
"2025-05-05 00:00:34","운전","단일제어","99","1412","20.0","96.6","0","1412","20.0","96.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-08 00:00:33","운전","단일제어","99","1382","19.7","99.9","0","1382","19.7","102.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","동작","정지","정지","동작","동작","정지"
"2025-05-09 00:00:33","운전","단일제어","99","484","14.9","94.9","0","484","14.9","94.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","동작","정지","정지","정지","동작","동작"
"2025-05-10 00:00:34","운전","단일제어","99","346","14.8","102.8","0","346","14.8","102.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","동작","정지","정지","동작","동작","동작"
"2025-05-11 00:00:32","운전","단일제어","99","1429","21.9","92.6","0","1429","21.9","92.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","동작","정지","동작","동작"
"2025-05-12 00:00:32","운전","단일제어","99","1473","21.9","96.3","0","1473","22.0","96.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","동작","정지","정지","동작","동작","정지"
"2025-05-13 00:00:31","운전","단일제어","99","393","14.0","96.8","0","393","14.0","96.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","동작","정지","정지","동작","동작","동작"
"2025-05-14 00:00:31","운전","단일제어","99","1459","21.7","91.7","0","1451","21.7","91.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","동작","정지","동작","정지"
"2025-05-15 00:00:31","운전","단일제어","99","1317","21.4","95.1","0","1317","21.4","95.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","정지","동작","정지"
"2025-05-16 00:00:18","운전","단일제어","99","977","8.0","98.0","0","977","8.0","98.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","7.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","동작","정지","동작","동작","정지"
"2025-05-17 00:00:18","운전","단일제어","99","1335","13.2","99.4","0","1335","13.2","99.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","13.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-18 00:00:17","운전","단일제어","99","1355","16.6","98.7","0","1355","16.6","98.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","16.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-19 00:00:17","운전","단일제어","99","1320","16.5","98.0","0","1320","16.5","98.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","16.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-20 00:00:17","운전","단일제어","99","1214","15.0","93.6","0","1214","15.0","93.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","15.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","동작","정지","동작","정지"
"2025-05-21 00:00:17","운전","단일제어","99","1339","17.8","98.7","0","1339","17.8","98.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","17.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-22 00:00:17","운전","단일제어","99","1257","16.2","98.2","0","1257","16.2","98.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","16.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-23 00:00:17","운전","단일제어","99","1185","15.0","95.4","0","1185","15.0","95.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","15.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","정지","동작","정지"
"2025-05-24 00:00:16","운전","단일제어","99","1256","15.2","96.3","0","1256","15.2","96.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","15.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","정지","동작","정지"
"2025-05-25 00:00:16","운전","단일제어","99","1800","15.3","98.9","0","1800","15.3","98.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","14.5","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-05-26 00:00:15","운전","단일제어","99","2719","14.9","98.0","0","2719","14.9","98.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","14.5","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-05-27 00:00:14","운전","단일제어","99","1845","14.4","96.6","0","1848","14.4","96.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","14.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","정지","동작","동작"
"2025-05-28 00:00:14","운전","단일제어","99","1313","14.2","96.4","0","1313","14.2","96.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","14.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","정지","동작","정지"
"2025-05-29 00:00:14","운전","단일제어","99","1218","14.2","91.5","0","1218","14.2","91.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","14.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","동작","동작","정지","동작","정지"
"2025-05-30 00:00:14","운전","단일제어","99","1229","13.7","97.8","0","1229","13.7","97.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","13.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-31 00:00:14","운전","단일제어","99","1160","13.8","97.5","0","1163","13.8","97.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","13.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-01 00:00:14","운전","단일제어","99","1243","14.8","98.3","0","1243","14.8","98.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","14.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-02 00:00:14","운전","단일제어","99","1242","14.3","92.8","0","1239","14.3","92.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","14.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","동작","동작","정지","동작","정지"
"2025-06-03 00:00:12","운전","단일제어","99","2123","14.0","97.4","0","2123","14.0","97.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","13.5","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-06-04 00:00:13","운전","단일제어","99","1322","13.3","92.1","0","1324","13.3","92.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","13.5","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","동작","정지","동작","정지"
"2025-06-05 00:00:12","운전","단일제어","99","1337","15.6","97.9","0","1337","15.6","97.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","15.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-06 00:00:12","운전","단일제어","99","1296","15.6","98.8","0","1296","15.6","98.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","15.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-07 00:00:12","운전","단일제어","99","426","16.0","95.2","0","426","16.0","95.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","15.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","동작","정지","정지","동작","동작"
"2025-06-08 00:00:12","운전","단일제어","99","1201","18.7","98.0","0","1201","18.7","98.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","18.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-09 00:00:11","운전","단일제어","99","1388","18.7","98.4","0","1388","18.7","98.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","18.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-10 00:00:11","운전","단일제어","99","2123","18.8","98.6","0","2123","18.8","98.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-06-11 00:00:11","운전","단일제어","99","1943","19.5","98.0","0","1943","19.5","98.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-06-12 00:00:10","운전","단일제어","99","1866","19.7","98.3","0","1866","19.7","98.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-06-13 00:00:10","운전","단일제어","99","1708","19.5","98.5","0","1708","19.5","98.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-06-14 00:00:10","운전","단일제어","99","2677","17.7","102.7","0","2677","17.7","102.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","17.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-06-15 00:00:10","운전","단일제어","99","1350","17.5","99.3","0","1350","17.5","99.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","17.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-16 00:00:09","운전","단일제어","99","1201","17.7","98.7","0","1201","17.7","98.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","17.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-17 00:00:09","운전","단일제어","99","1343","17.1","96.1","0","1344","17.1","96.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","17.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","정지","동작","정지"
"2025-06-18 00:00:08","운전","단일제어","99","1470","18.9","99.0","0","1470","18.9","99.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-19 00:00:08","운전","단일제어","99","3148","18.8","99.9","0","3148","18.8","102.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-06-20 00:00:08","운전","단일제어","99","481","23.3","99.2","0","481","23.3","99.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-06-21 00:00:08","운전","단일제어","99","1612","20.8","99.0","0","1612","20.8","99.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","동작","정지","동작","동작","동작"
"2025-06-22 00:00:08","운전","단일제어","99","1032","17.0","99.3","0","1032","17.0","99.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","동작","정지","정지","동작","동작","동작"
"2025-06-23 00:00:08","운전","단일제어","99","2478","20.5","99.8","0","2478","20.5","99.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-06-24 00:00:07","운전","단일제어","99","549","21.3","95.8","0","549","21.3","95.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","동작","정지","정지","동작","동작"
"2025-06-25 00:00:06","운전","단일제어","99","653","9.6","95.9","0","653","9.6","95.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","9.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","정지","동작","정지"
"2025-06-26 00:00:06","운전","단일제어","99","1601","17.8","97.8","0","1601","17.8","97.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","17.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","동작","정지","동작","동작","동작"
"2025-06-27 00:00:05","운전","단일제어","99","1571","18.2","97.1","0","1571","18.2","97.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-06-28 00:00:05","운전","단일제어","99","536","8.4","91.7","0","537","8.4","91.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","8.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","동작","정지","동작","동작"
"2025-06-29 00:00:05","운전","단일제어","99","1546","19.8","98.9","0","1546","19.8","98.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","정지"
"2025-06-30 00:00:05","운전","단일제어","99","1485","19.8","98.8","0","1487","19.8","98.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","정지"
"2025-07-01 00:00:04","운전","단일제어","99","1337","19.1","96.9","0","1337","19.1","96.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","정지","동작","정지"
"2025-07-02 00:00:04","운전","단일제어","99","1280","19.4","98.5","0","1280","19.4","98.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-03 00:00:04","운전","단일제어","99","1202","19.1","91.4","0","1202","19.1","91.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","동작","동작","정지","동작","정지"
"2025-07-04 00:00:04","운전","단일제어","99","1190","20.2","99.2","0","1190","20.2","99.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.5","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-05 00:00:04","운전","단일제어","99","1096","19.5","97.9","0","1096","19.5","97.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-06 00:00:04","운전","단일제어","99","1011","19.6","98.8","0","1011","19.6","98.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-07 00:00:03","운전","단일제어","99","1096","19.5","98.3","0","1096","19.5","98.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-08 00:00:03","운전","단일제어","99","1095","19.8","98.8","0","1095","19.8","98.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-09 00:00:03","운전","단일제어","99","1174","20.4","98.5","0","1174","20.4","98.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.5","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-10 00:00:02","운전","단일제어","99","1154","19.9","98.0","0","1154","19.9","98.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.5","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-11 00:00:02","운전","단일제어","99","469","10.8","84.7","0","469","10.8","84.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","11.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","정지","정지","정지","동작","정지","동작","동작"
"2025-07-12 00:00:02","운전","단일제어","99","1731","19.9","99.2","0","1733","19.9","99.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-07-13 00:00:02","운전","단일제어","99","1734","19.5","101.6","0","1734","19.5","101.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-07-14 00:00:02","운전","단일제어","99","1548","19.6","99.7","0","1546","19.6","99.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","정지"
"2025-07-15 00:00:02","운전","단일제어","99","1593","18.4","102.6","0","1593","18.4","102.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-07-16 00:00:02","운전","단일제어","99","2037","20.2","100.5","0","2037","20.2","100.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","95.0","10분/10분","자동","9","10분/10분","동작","정지","정지","정지","동작","동작","동작"
